0.00000,0.00000,0.00000,0.04000,0.04000,2.33000,2.33000,0.11000
0.00000,0.00000,0.00000,0.04000,0.00000,2.33000,2.33000,0.23000
0.00000,0.00000,0.00000,0.00000,0.00000,2.32000,2.33000,0.35000
0.00000,0.00000,0.00000,0.04000,0.00000,2.32000,2.33000,0.46000
0.00000,0.00000,0.00000,0.00000,0.00000,2.32000,2.33000,0.58000
0.00000,0.00000,0.01000,0.23000,0.00000,2.31000,2.32000,0.69000
0.00000,0.00000,0.02000,0.86000,0.04000,2.23000,2.28000,0.81000
0.00000,0.00000,0.05000,1.17000,0.00000,2.03000,2.16000,0.92000
0.01000,0.00000,0.08000,2.03000,1.72000,1.80000,1.99000,1.04000
0.02000,0.00000,0.08000,2.19000,2.34000,1.76000,1.96000,1.15000
0.03000,0.00000,0.07000,1.91000,2.66000,1.88000,2.05000,1.27000
0.03000,0.00000,0.05000,2.19000,2.42000,2.02000,2.15000,1.38000
0.04000,0.00000,0.05000,2.27000,2.34000,2.06000,2.18000,1.50000
0.05000,0.00000,0.04000,2.07000,2.38000,2.10000,2.21000,1.62000
0.06000,0.00000,0.03000,2.03000,2.27000,2.16000,2.24000,1.73000
0.07000,0.00000,0.03000,2.11000,2.03000,2.17000,2.26000,1.85000
0.08000,0.00000,0.03000,2.11000,1.99000,2.16000,2.24000,1.96000
0.09000,0.00000,0.04000,2.27000,1.99000,2.12000,2.22000,2.08000
0.10000,0.00000,0.04000,2.34000,2.27000,2.07000,2.19000,2.19000
0.10000,0.01000,0.05000,2.27000,2.27000,2.06000,2.18000,2.31000
0.11000,0.01000,0.04000,2.11000,2.27000,2.07000,2.19000,2.43000
0.12000,0.01000,0.04000,1.95000,2.23000,2.12000,2.22000,2.54000
0.13000,0.01000,0.03000,1.80000,2.23000,2.19000,2.26000,2.66000
0.14000,0.01000,0.01000,2.03000,2.31000,2.25000,2.30000,2.77000
0.15000,0.01000,0.01000,2.27000,2.34000,2.28000,2.31000,2.89000
0.16000,0.01000,0.00000,2.31000,2.62000,2.31000,2.32000,3.00000
0.17000,0.01000,-0.01000,2.38000,2.58000,2.33000,2.32000,3.12000
0.18000,0.01000,-0.01000,2.19000,2.15000,2.32000,2.30000,3.23000
0.18000,0.01000,-0.01000,2.15000,1.95000,2.33000,2.32000,3.35000
0.19000,0.01000,-0.00000,2.11000,2.19000,2.33000,2.33000,3.47000
0.20000,0.01000,-0.00000,2.46000,2.34000,2.33000,2.33000,3.58000
0.21000,0.01000,-0.00000,2.42000,2.58000,2.33000,2.33000,3.70000
0.22000,0.01000,-0.00000,2.62000,2.42000,2.33000,2.33000,3.81000
0.23000,0.01000,-0.00000,2.31000,2.34000,2.32000,2.33000,3.93000
0.24000,0.01000,-0.01000,1.80000,2.27000,2.32000,2.31000,4.04000
0.25000,0.01000,-0.01000,2.34000,2.11000,2.31000,2.29000,4.16000
0.26000,0.01000,-0.01000,2.50000,2.31000,2.33000,2.32000,4.28000
0.27000,0.01000,-0.01000,2.31000,2.54000,2.33000,2.32000,4.39000
0.28000,0.01000,-0.01000,2.23000,2.38000,2.31000,2.29000,4.51000
0.29000,0.01000,-0.01000,2.11000,1.99000,2.31000,2.28000,4.62000
0.29000,0.01000,-0.01000,1.95000,1.80000,2.32000,2.30000,4.74000
0.30000,0.01000,-0.00000,2.42000,2.15000,2.33000,2.33000,4.85000
0.31000,0.01000,0.00000,2.58000,2.46000,2.30000,2.32000,4.97000
0.32000,0.01000,0.01000,2.66000,2.58000,2.28000,2.31000,5.08000
0.33000,0.01000,0.01000,2.46000,2.62000,2.29000,2.31000,5.20000
0.34000,0.01000,0.00000,2.15000,2.34000,2.31000,2.32000,5.32000
0.35000,0.01000,-0.01000,2.19000,2.42000,2.33000,2.32000,5.43000
0.36000,0.01000,-0.01000,2.31000,2.38000,2.32000,2.30000,5.55000
0.37000,0.01000,-0.01000,2.34000,2.46000,2.31000,2.28000,5.66000
0.38000,0.01000,-0.02000,2.15000,2.42000,2.30000,2.25000,5.78000
0.39000,0.01000,-0.02000,2.11000,1.91000,2.29000,2.24000,5.89000
0.40000,0.01000,-0.02000,2.15000,1.91000,2.31000,2.27000,6.01000
0.40000,0.00000,-0.01000,2.31000,1.99000,2.32000,2.31000,6.12000
0.41000,0.00000,0.00000,2.62000,2.30000,2.30000,2.32000,6.24000
0.42000,0.00000,0.01000,2.58000,2.58000,2.28000,2.31000,6.36000
0.43000,0.01000,0.01000,2.54000,2.42000,2.27000,2.31000,6.47000
0.44000,0.01000,0.01000,2.03000,2.31000,2.28000,2.31000,6.59000
0.45000,0.01000,0.00000,2.11000,2.23000,2.31000,2.32000,6.70000
0.46000,0.01000,0.00000,2.54000,2.42000,2.31000,2.32000,6.82000
0.47000,0.01000,0.00000,2.50000,2.62000,2.31000,2.32000,6.93000
0.48000,0.01000,-0.00000,2.31000,2.54000,2.33000,2.33000,7.05000
0.49000,0.01000,-0.00000,2.27000,2.03000,2.33000,2.33000,7.16000
0.50000,0.01000,-0.00000,2.03000,2.11000,2.32000,2.33000,7.28000
0.51000,0.01000,-0.00000,2.27000,2.19000,2.32000,2.33000,7.40000
0.52000,0.01000,0.00000,2.38000,2.34000,2.31000,2.32000,7.51000
0.53000,0.01000,0.00000,2.38000,2.38000,2.31000,2.32000,7.63000
0.53000,0.01000,0.00000,2.34000,2.34000,2.31000,2.32000,7.74000
0.54000,0.01000,0.00000,2.50000,2.38000,2.30000,2.32000,7.86000
0.55000,0.01000,0.01000,2.34000,2.11000,2.28000,2.31000,7.97000
0.56000,0.01000,0.01000,2.30000,2.27000,2.25000,2.30000,8.09000
0.57000,0.01000,0.01000,2.30000,2.30000,2.25000,2.30000,8.20000
0.58000,0.01000,0.01000,2.27000,2.38000,2.26000,2.30000,8.32000
0.59000,0.01000,0.01000,2.11000,2.19000,2.27000,2.31000,8.44000
0.60000,0.01000,0.01000,2.03000,1.91000,2.27000,2.31000,8.55000
0.61000,0.01000,0.01000,1.91000,1.91000,2.26000,2.30000,8.67000
0.61000,0.01000,0.01000,2.23000,2.27000,2.26000,2.30000,8.78000
0.62000,0.01000,0.01000,2.46000,2.58000,2.27000,2.31000,8.90000
0.63000,0.01000,0.01000,2.66000,2.66000,2.28000,2.31000,9.01000
0.64000,0.01000,0.00000,2.46000,2.58000,2.29000,2.32000,9.13000
0.65000,0.01000,-0.00000,1.95000,2.19000,2.32000,2.32000,9.24000
0.66000,0.01000,-0.00000,2.27000,2.03000,2.32000,2.33000,9.36000
0.67000,0.01000,0.01000,2.50000,2.19000,2.28000,2.31000,9.48000
0.68000,0.01000,0.01000,2.54000,2.54000,2.25000,2.30000,9.59000
0.69000,0.01000,0.01000,2.38000,2.46000,2.26000,2.30000,9.71000
0.70000,0.01000,0.01000,2.19000,1.88000,2.24000,2.29000,9.82000
0.71000,0.01000,0.02000,2.15000,1.95000,2.19000,2.27000,9.94000
0.72000,0.01000,0.03000,2.27000,2.11000,2.16000,2.24000,10.05000
0.73000,0.01000,0.03000,2.38000,2.19000,2.12000,2.22000,10.17000
0.73000,0.01000,0.04000,2.42000,2.38000,2.09000,2.20000,10.28000
0.74000,0.01000,0.04000,2.34000,2.54000,2.10000,2.21000,10.40000
0.75000,0.01000,0.03000,1.95000,2.46000,2.17000,2.25000,10.52000
0.76000,0.01000,0.01000,1.84000,2.27000,2.25000,2.30000,10.63000
0.77000,0.01000,0.00000,1.95000,2.11000,2.30000,2.32000,10.75000
0.78000,0.01000,-0.01000,2.31000,2.54000,2.33000,2.33000,10.86000
0.79000,0.01000,-0.02000,2.34000,2.70000,2.32000,2.29000,10.98000
0.80000,0.01000,-0.02000,2.19000,2.38000,2.29000,2.25000,11.09000
0.81000,0.01000,-0.03000,2.19000,2.03000,2.29000,2.24000,11.21000
0.82000,0.01000,-0.02000,2.23000,2.07000,2.30000,2.26000,11.33000
0.82000,0.01000,-0.02000,2.15000,2.27000,2.31000,2.27000,11.44000
0.83000,0.01000,-0.02000,2.42000,2.38000,2.30000,2.26000,11.56000
0.84000,0.01000,-0.02000,2.31000,2.27000,2.30000,2.27000,11.67000
0.85000,0.01000,-0.02000,2.23000,2.30000,2.30000,2.26000,11.79000
0.86000,0.01000,-0.03000,2.03000,2.46000,2.28000,2.22000,11.90000
0.87000,0.01000,-0.04000,1.95000,2.27000,2.24000,2.15000,12.02000
0.88000,0.01000,-0.05000,2.31000,2.38000,2.21000,2.11000,12.13000
0.89000,0.01000,-0.05000,2.34000,2.58000,2.19000,2.07000,12.25000
0.90000,0.01000,-0.05000,2.46000,2.15000,2.19000,2.07000,12.37000
0.91000,0.00000,-0.04000,2.03000,1.88000,2.22000,2.12000,12.48000
0.91000,0.00000,-0.04000,2.03000,1.72000,2.25000,2.16000,12.60000
0.92000,0.00000,-0.03000,2.23000,1.84000,2.28000,2.23000,12.71000
0.93000,0.00000,-0.01000,2.46000,2.07000,2.32000,2.29000,12.83000
0.94000,0.00000,-0.00000,2.58000,2.31000,2.32000,2.33000,12.94000
